Symbol,Name,MktVal Co,DPS 25,DPS 24,DPS 23,DPS 22,DPS 21,DPS 20,DPS 19,DPS 18,DPS 17,DPS 16,DPS 15,DPS 14,DPS 13,DPS 12,DPS 11,DPS 10
SKIL,Skillsoft Corp Class A,136.2,0.00,0.00,0.0,0.0,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
SKIN,Beauty Health Company Class A,200.4,0.00,0.00,0.0,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
SKLZ,Skillz Inc. Class A,124.0,0.00,0.00,0.0,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
SKT,Tanger Inc.,"3,569.5",1.09,0.97,0.8,0.7,0.7,1.4,1.4,1.4,1.3,1.1,0.9,0.9,0.8,0.8,0.8,0.8
SKWD,"Skyward Specialty Insurance Group, Inc.","2,186.6",0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
SKX,"Skechers U.S.A., Inc. Class A","9,437.0",0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SKY,"Champion Homes, Inc.","3,679.3",0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.7
SKYE,"Skye Bioscience, Inc.",120.5,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A
SKYH,Sky Harbour Group Corp. Class A,768.7,0.00,0.00,0.0,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
SKYT,SkyWater Technology Inc,506.3,0.00,0.00,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
SKYW,"SkyWest, Inc","4,578.9",0.00,0.00,0.0,0.0,0.1,0.5,0.4,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
SKYX,SKYX Platforms Corp.,111.2,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
SLAB,Silicon Laboratories Inc.,"4,873.7",0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLAMF,Slam Corp. Class A,191.6,0.00,0.00,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
SLB,Schlumberger Limited,"50,008.9",1.10,1.00,0.7,0.5,0.9,2.0,2.0,2.0,2.0,2.0,1.6,1.3,1.1,1.0,0.8,0.8
SLDB,Solid Biosciences Inc.,495.3,0.00,0.00,0.0,0.0,0.0,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
SLDP,"Solid Power, Inc. Class A",676.2,0.00,0.00,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
SLG,SL Green Realty Corp.,"4,576.1",3.01,3.23,3.7,3.8,3.1,3.6,3.5,3.3,3.1,2.7,2.2,1.6,1.1,0.6,0.4,0.7
SLGN,Silgan Holdings Inc.,"5,906.0",0.76,0.72,0.6,0.6,0.5,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2
SLM,SLM Corp,"6,889.6",0.46,0.44,0.4,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.2,0.6,0.5,0.3,0.0,0.0
SLND,"Southland Holdings, Inc.",236.0,0.00,0.00,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
SLNO,Soleno Therapeutics Inc,"4,599.5",0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A
SLP,"Simulations Plus, Inc.",250.8,0.24,0.24,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.0,0.0,0.0
SLQT,SelectQuote Inc,367.9,0.00,0.00,0.0,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
SLRC,SLR Investment Corp.,898.0,1.64,1.64,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,2.0,2.4,2.4,2.1,#N/A
SLS,"SELLAS Life Sciences Group, Inc.",176.6,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLSN,"Solesence, Inc",279.7,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLVM,Sylvamo Corporation,"1,989.7",1.65,1.10,0.5,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
SM,SM Energy Company,"2,963.4",0.76,0.63,0.3,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SMA,"SmartStop Self Storage REIT, Inc.","1,503.2",0.25,0.00,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
SMBC,"Southern Missouri Bancorp, Inc.",641.7,0.84,0.84,0.8,0.6,0.6,0.5,0.4,0.4,0.4,0.3,0.3,0.3,0.2,0.2,0.2,0.2
SMBK,"SmartFinancial, Inc.",617.2,0.32,0.32,0.3,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
SMC,Summit Midstream Corporation,491.3,0.00,0.00,0.0,0.0,1.9,21.6,34.5,34.5,34.5,34.1,30.6,25.9,0.0,#N/A,#N/A,#N/A
SMCI,"Super Micro Computer, Inc.","30,897.2",0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMG,Scotts Miracle-Gro Company Class A,"3,848.4",2.64,2.64,2.6,2.5,2.4,2.2,2.1,2.0,1.9,1.8,1.8,1.4,1.2,1.1,0.6,0.5
SMHI,SEACOR Marine Holdings Inc.,140.2,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
SMID,Smith-Midland Corporation,197.7,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
SMLR,"Semler Scientific, Inc.",568.6,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A
SMMT,Summit Therapeutics Inc,"19,457.8",0.00,0.00,0.0,0.0,0.0,0.0,#N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMP,"Standard Motor Products, Inc.",690.6,1.16,1.16,1.1,1.0,0.5,0.9,0.8,0.8,0.7,0.6,0.5,0.4,0.4,0.3,0.2,0.0
SMPL,Simply Good Foods Co,"3,290.7",0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
SMR,NuScale Power Corporation Class A,"14,290.7",0.00,0.00,0.0,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
SMRT,SmartRent Inc Class A,181.8,0.00,0.00,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
SMTC,Semtech Corporation,"4,645.4",0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMTI,"Sanara MedTech, Inc.",233.8,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMWB,Similarweb Ltd.,709.8,0.00,0.00,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
SN,"SharkNinja, Inc.","16,148.4",0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
SNA,Snap-on Incorporated,"17,563.9",7.72,6.72,5.9,5.1,4.5,3.9,3.4,3.0,2.5,2.2,1.9,1.6,1.4,1.3,1.2,1.2
SNAP,"Snap, Inc. Class A","16,728.5",0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
SNBR,Sleep Number Corporation,155.5,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNCY,"Sun Country Airlines Holdings, Inc.",664.0,0.00,0.00,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
SNDA,"Sonida Senior Living, Inc.",466.2,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNDL,SNDL Inc.,396.3,0.00,0.00,0.0,0.0,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
SNDR,"Schneider National, Inc. Class B","4,392.2",0.38,0.36,0.3,0.3,0.3,0.2,0.2,0.2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
SNDX,Syndax Pharmaceuticals Inc,814.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
SNEX,StoneX Group Inc.,"4,581.0",0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNFCA,Security National Financial Corporation Class A,206.8,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNLC,Security National Corp.,267.2,2.00,2.00,1.2,1.2,1.2,1.2,1.2,1.2,1.1,0.8,1.0,1.0,1.0,1.0,1.0,1.0
SNOW,"Snowflake, Inc.","72,367.1",0.00,0.00,0.0,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
SNPS,"Synopsys, Inc.","108,206.1",0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNV,Synovus Financial Corp.,"7,748.6",1.52,1.52,1.4,1.3,1.3,1.2,1.0,0.6,0.5,0.4,0.3,0.3,0.3,0.3,0.3,0.3
SNWV,"Sanuwave Health, Inc.",336.3,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNX,TD SYNNEX Corporation,"11,816.7",1.60,1.40,1.2,0.8,0.4,1.5,1.4,1.1,0.9,0.6,0.1,0.0,0.0,0.0,0.0,0.0
SO,Southern Company,"103,421.1",2.86,2.78,2.7,2.6,2.5,2.5,2.4,2.3,2.2,2.2,2.1,2.0,1.9,1.9,1.8,1.7
SOC,Sable Offshore Corp.,"3,109.1",0.00,0.00,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
SOFI,SoFi Technologies Inc,"24,108.0",0.00,0.00,0.0,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
SOLV,Solventum Corporation,"12,678.4",0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
SOMC,"Southern Michigan Bancorp, Inc.",105.4,0.60,0.56,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.3,0.3,0.3,0.2,0.1,0.1,0.1
SOME,Somerset Trust Holding Company,128.6,1.65,1.61,1.6,1.5,1.5,1.4,1.4,1.3,1.2,1.1,1.0,0.9,0.8,0.7,0.6,0.6
SON,Sonoco Products Company,"4,524.1",2.07,2.02,1.9,1.8,1.7,1.7,1.6,1.5,1.5,1.4,1.3,1.2,1.2,1.2,1.1,1.1
SONO,"Sonos, Inc.","1,263.3",0.00,0.00,0.0,0.0,0.0,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
SOUN,"SoundHound AI, Inc Class A","5,146.2",0.00,0.00,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
SPB,"Spectrum Brands Holdings, Inc.","1,375.7",1.68,1.68,1.7,1.7,1.7,1.7,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPCE,Virgin Galactic Holdings Inc,160.9,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
SPFI,South Plains Financial Inc,665.3,0.56,0.52,0.5,0.3,0.1,0.1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
SPG,"Simon Property Group, Inc.","61,420.9",8.10,7.45,6.9,5.9,6.0,8.3,7.9,7.2,6.5,6.1,5.2,4.7,4.1,3.3,2.6,1.9
SPGI,"S&P Global, Inc.","160,827.4",3.64,3.60,3.3,3.1,2.7,2.3,2.0,1.6,1.4,1.3,1.2,1.1,1.0,1.0,0.9,0.9
SPH,"Suburban Propane Partners, L.P.","1,195.3",1.30,1.30,1.3,1.2,2.1,2.4,2.4,3.6,3.6,3.5,3.5,3.5,3.4,3.4,3.4,3.3
SPHR,Sphere Entertainment Co. Class A,"1,661.4",0.00,0.00,0.0,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
SPIR,"Spire Global, Inc. Class A",399.5,0.00,0.00,0.0,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
SPLP,Steel Partners Holdings LP,785.2,0.00,0.00,0.0,0.0,0.0,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPNS,Sapiens International Corporation NV,"1,679.4",0.59,0.54,0.5,0.5,0.4,0.1,0.2,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0
SPNT,SiriusPoint Ltd,"2,215.2",0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#N/A,#N/A,#N/A
SPOK,"Spok Holdings, Inc.",357.3,1.25,1.25,1.3,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,1.0,2.0,2.0
SPOT,Spotify Technology SA,"141,769.7",0.00,0.00,0.0,0.0,0.0,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
SPR,"Spirit AeroSystems Holdings, Inc. Class A","4,758.5",0.00,0.00,0.0,0.0,0.0,0.5,0.5,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPRO,"Spero Therapeutics, Inc.",132.5,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
SPRY,"ARS Pharmaceuticals, Inc.","1,760.0",0.00,0.00,0.0,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
SPSC,"SPS Commerce, Inc.","5,278.1",0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#N/A
SPT,"Sprout Social, Inc. Class A","1,103.8",0.00,0.00,0.0,0.0,0.0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
SPTN,SpartanNash Company,899.4,0.87,0.86,0.8,0.8,0.8,0.8,0.7,0.7,0.6,0.5,0.5,0.4,#N/A,0.3,0.2,0.2
SPWH,"Sportsman's Warehouse Holdings, Inc.",131.8,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A
SPWR,Complete Solaria Inc,140.5,0.00,0.00,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
SPXC,"SPX Technologies, Inc.","8,306.7",0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.5,1.0,1.0,1.0,1.0,1.0
SR,Spire Inc.,"4,445.2",3.02,2.88,2.7,2.6,2.5,2.4,2.3,2.1,2.0,1.8,1.8,1.7,1.7,1.6,1.6,1.5
SRAD,Sportradar Group AG Class A,"9,407.8",0.00,0.00,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
SRBK,"SR Bancorp, Inc.",128.7,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
SRCE,1st Source Corporation,"1,561.0",1.40,1.30,1.3,1.2,1.1,1.1,1.0,0.8,0.7,0.7,0.6,0.6,0.6,0.6,0.6,0.5
SRDX,"SurModics, Inc.",432.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRE,Sempra,"51,032.3",2.48,2.38,2.3,2.2,2.1,1.9,1.8,1.6,1.5,1.4,1.3,1.3,1.2,1.0,0.8,0.8
SRFM,"Surf Air Mobility, Inc.",178.7,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
SRG,Seritage Growth Properties Class A,181.4,0.00,0.00,0.0,0.0,0.0,0.3,1.0,1.0,1.0,0.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
SRI,"Stoneridge, Inc.",187.4,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRPT,"Sarepta Therapeutics, Inc.","1,383.2",0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRRK,Scholar Rock Holding Corp.,"3,866.2",0.00,0.00,0.0,0.0,0.0,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
SSB,SouthState Corporation,"9,927.1",2.12,2.04,2.0,1.9,1.9,1.7,1.4,1.3,1.2,1.0,0.8,0.7,0.7,0.7,0.7,0.7
SSCC,Spirits Capital Corporation,232.7,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SSD,"Simpson Manufacturing Co., Inc.","6,660.3",1.11,1.07,1.0,1.0,0.9,0.9,0.9,0.8,0.7,0.6,0.5,0.5,0.5,0.5,0.4,0.4
SSGC,SafeSpace Global Corporation,144.8,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#N/A,#N/A,#N/A,#N/A
SSII,"SS Innovations International, Inc","1,535.3",0.00,0.00,0.0,0.0,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
SSNC,"SS&C Technologies Holdings, Inc.","20,574.1",0.98,0.88,0.8,0.7,0.5,0.4,0.3,0.3,0.3,0.3,0.1,0.0,0.0,0.0,0.0,#N/A
SSP,E. W. Scripps Company Class A,286.8,0.00,0.00,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SSSS,SuRo Capital Corp.,210.1,0.00,0.00,0.1,7.3,0.9,0.3,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,#N/A,#N/A
SSTI,"SoundThinking, Inc.",161.7,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
SSTK,"Shutterstock, Inc.",640.6,1.20,1.08,1.0,0.8,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#N/A,#N/A,#N/A
SSYS,Stratasys Ltd.,911.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ST,Sensata Technologies Holding PLC,"4,612.5",0.48,0.47,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STAA,STAAR Surgical Company,859.8,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STAG,"STAG Industrial, Inc.","6,793.6",1.48,1.47,1.5,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.3,1.2,1.1,0.8,#N/A,#N/A
STBA,"S&T Bancorp, Inc.","1,499.5",1.33,1.29,1.2,1.1,1.1,1.1,1.0,0.8,0.8,0.7,0.7,0.6,0.6,0.6,0.6,0.6
STC,Stewart Information Services Corporation,"1,631.6",1.95,1.85,1.7,1.4,1.2,1.2,1.2,1.2,1.2,0.8,0.1,0.1,0.1,0.1,0.1,0.1
STE,STERIS plc,"22,190.5",2.23,2.03,1.8,1.7,1.6,1.5,1.3,1.2,1.1,1.0,0.9,0.8,0.7,0.7,0.6,0.4
STEL,"Stellar Bancorp, Inc.","1,634.3",0.53,0.52,0.5,0.5,0.4,0.4,0.2,0.1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
STEM,Stem Inc,112.7,0.00,0.00,0.0,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
STEP,"StepStone Group, Inc. Class A","7,415.2",0.93,0.83,0.8,0.4,0.1,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
STGC,StartEngine Crowdfunding Inc,111.7,0.00,0.00,0.0,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
STGW,"Stagwell, Inc. Class A","1,319.7",0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.7,0.5,0.5,0.4,0.2,0.0
STHO,Star Holdings,103.6,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
STIM,"Neuronetics, Inc.",242.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
STKL,SunOpta Inc.,739.3,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STKS,"ONE Group Hospitality, Inc.",114.6,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#N/A,#N/A
STLD,"Steel Dynamics, Inc.","19,541.0",1.84,1.70,1.4,1.0,1.0,1.0,0.8,0.6,0.6,0.6,0.5,0.4,0.4,0.4,0.3,0.3
STNE,StoneCo Ltd. Class A,"3,712.0",0.00,0.00,0.0,0.0,0.0,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
STNG,Scorpio Tankers Inc.,"2,221.8",1.60,1.05,0.4,0.4,0.4,0.4,0.4,0.4,5.0,5.0,3.9,1.3,0.0,0.0,0.0,#N/A
STOK,"Stoke Therapeutics, Inc.",721.8,0.00,0.00,0.0,0.0,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
STRA,"Strategic Education, Inc.","1,918.8",2.40,2.40,2.4,2.4,2.4,2.1,1.5,1.0,0.0,0.0,0.0,0.0,4.0,4.0,3.3,2.3
STRL,"Sterling Infrastructure, Inc.","7,632.0",0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STRS,Stratus Properties Inc.,146.2,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STRT,STRATTEC SECURITY CORPORATION,251.4,0.00,0.00,0.0,0.0,0.4,0.6,0.6,0.6,0.5,0.5,0.4,0.2,0.4,0.0,0.0,0.0
STRW,Strawberry Fields REIT Inc,127.1,0.52,0.45,0.1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
STT,State Street Corporation,"30,945.1",2.90,2.64,2.4,2.2,2.1,2.0,1.8,1.6,1.4,1.3,1.2,1.0,1.0,0.7,0.0,0.0
STVN,Stevanato Group SpA,"6,795.2",0.06,0.06,0.1,0.1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
STWD,"Starwood Property Trust, Inc.","7,210.6",1.92,1.92,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.8,1.9,1.7,1.2,0.1
STX,Seagate Technology Holdings PLC,"31,636.3",2.80,2.80,2.8,2.7,2.6,2.5,2.5,2.5,2.4,2.1,1.7,1.4,0.9,0.2,0.0,0.3
STXS,"Stereotaxis, Inc.",199.5,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STZ,"Constellation Brands, Inc. Class A","30,069.9",4.04,3.56,3.2,3.0,3.0,3.0,3.0,2.1,1.6,1.2,0.0,0.0,0.0,0.0,0.0,0.0
SUI,"Sun Communities, Inc.","15,993.5",3.76,3.72,3.5,3.3,3.2,3.0,2.8,2.7,2.6,2.6,2.6,2.5,2.5,2.5,2.5,2.5
SUN,Sunoco LP,"8,147.3",3.47,3.35,3.3,3.3,3.3,3.3,3.3,3.3,3.3,2.7,2.1,1.8,0.0,#N/A,#N/A,#N/A
SUNS,"Sunrise Realty Trust, Inc.",140.4,0.63,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
SUPN,"Supernus Pharmaceuticals, Inc.","1,810.7",0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#N/A,#N/A,#N/A
SUPX,Super X AI Technology Limited,132.5,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
